timestamp,IdRegion,IdDrone,CurrentDate,CurrentTime,x,y,RegionState,StreetCode1,StreetCode2,StreetCode3,HouseNumber,StreetName,Violation,IdPhoto,Plaque,PlateType,VehicleBodyType,VehicleMake,VehicleColor,ViolationCode,ViolationDescription
2020-07-15T22:33:00.011+02:00,7,71,2020-07-15,22:33:00,41.17554,-79.074356,NY,14980,75130,"",511,Bainbridge St,1,827af966-7ffe-4af3-8dbc-f929b2778fb5,"","","","","","",""
2020-07-15T22:33:00.155+02:00,1,13,2020-07-15,22:33:00,41.951427,-73.72924,NY,38950,0,"",E,Elm Pl,1,d87a279b-6ec6-4c3c-b6a1-ce48ba9dabc8,"","","","","","",""
2020-07-15T22:33:00.274+02:00,5,56,2020-07-15,22:33:00,41.63178,-77.66956,NY,39930,81050,"",891,EUCLID AVE,1,b9a60873-75a1-4b66-8ccf-2405f6fee7b0,"","","","","","",""
2020-07-15T22:33:00.387+02:00,5,55,2020-07-15,22:33:00,41.40946,-77.482414,NY,42820,29430,"",3394,Jerome Ave,1,3e91c306-8730-4e09-99c3-d7bb665e0a6d,"","","","","","",""
2020-07-15T22:33:00.509+02:00,5,56,2020-07-15,22:33:00,41.40946,-77.482414,NY,42820,29430,"",3394,Jerome Ave,1,3ac6c2f7-d669-45e9-b76e-321a0bda75e6,"","","","","","",""
2020-07-15T22:33:00.640+02:00,5,53,2020-07-15,22:33:00,41.57524,-77.10057,NY,0,0,"",S,W 57th St,1,97e20e73-9d2e-4cb3-9672-6fdfad0e6242,"","","","","","",""
2020-07-15T22:33:00.788+02:00,2,21,2020-07-15,22:33:00,43.11828,-73.95351,NY,18740,51010,"",23-54,94th St,1,df39792c-0b24-492a-b855-026525aceae4,"","","","","","",""
2020-07-15T22:33:00.922+02:00,7,77,2020-07-15,22:33:00,41.070866,-79.47578,NY,24890,17890,"",459,Lexington Ave,1,ffc0df08-4e3e-4e5f-9c6e-4e4f1e4dc8f9,"","","","","","",""
2020-07-15T22:33:01.061+02:00,7,77,2020-07-15,22:33:01,41.576843,-79.79493,NY,17670,0,"",N,E 34th St,1,7efd6ff0-33c2-4a16-9c4b-d15dc3bb5f8f,"","","","","","",""
2020-07-15T22:33:01.181+02:00,1,13,2020-07-15,22:33:01,41.972,-73.36219,NY,27330,73120,"",496,E 189th St,1,81526a0d-3348-4ce0-a93a-93041e3e79b4,"","","","","","",""
2020-07-15T22:33:01.289+02:00,7,71,2020-07-15,22:33:01,41.818405,-79.27268,NY,0,0,"",1267,Park Ave,1,8188dc3e-4d9e-4acd-8e72-a14a4a1cbf2b,"","","","","","",""
