timestamp,IdRegion,IdDrone,CurrentDate,CurrentTime,x,y,RegionState,StreetCode1,StreetCode2,StreetCode3,HouseNumber,StreetName,Violation,IdPhoto,Plaque,PlateType,VehicleBodyType,VehicleMake,VehicleColor,ViolationCode,ViolationDescription
2020-07-12T04:03:51.598+02:00,3,31,2020-07-12,04:03:51,41.43547,-75.77323,NY,30490,30590,11810,31,Sherman Ave,"","","","","","","","",""
2020-07-12T04:03:51.734+02:00,1,13,2020-07-12,04:03:51,41.58413,-73.080574,NY,0,0,0,null,NB SOUTHERN BLVD @ E,"","","","","","","","",""
2020-07-12T04:03:51.869+02:00,7,76,2020-07-12,04:03:51,41.051567,-79.0418,NY,18850,27790,24890,127,E 94th St,"","","","","","","","",""
2020-07-12T04:03:52.004+02:00,3,33,2020-07-12,04:03:51,41.2923,-75.74053,NY,24890,18970,18990,1569,Lexington Ave,"","","","","","","","",""
2020-07-12T04:03:52.126+02:00,3,33,2020-07-12,04:03:52,41.2923,-75.74053,NY,24890,18970,18990,1569,Lexington Ave,"","","","","","","","",""
2020-07-12T04:03:52.262+02:00,4,47,2020-07-12,04:03:52,43.371902,-75.66131,NY,60530,68430,68130,860,Metropolitan Ave,"","","","","","","","",""
2020-07-12T04:03:52.389+02:00,5,53,2020-07-12,04:03:52,41.63178,-77.66956,NY,39930,81050,94630,891,EUCLID AVE,"","","","","","","","",""
2020-07-12T04:03:52.513+02:00,3,32,2020-07-12,04:03:52,41.43547,-75.77323,NY,30490,30590,11810,31,Sherman Ave,"","","","","","","","",""
2020-07-12T04:03:52.648+02:00,7,74,2020-07-12,04:03:52,41.402393,-79.11358,NY,30490,11310,37630,149,Sherman Ave,"","","","","","","","",""
2020-07-12T04:03:52.794+02:00,4,45,2020-07-12,04:03:52,43.53972,-75.81852,NY,13610,37610,22990,4530,BROADWAY,"","","","","","","","",""
2020-07-12T04:03:52.936+02:00,1,15,2020-07-12,04:03:52,41.362175,-73.66265,NY,5580,9230,9280,5314,5th Ave,"","","","","","","","",""
2020-07-12T04:03:53.064+02:00,5,51,2020-07-12,04:03:53,41.40946,-77.482414,NY,42820,29430,27870,3394,Jerome Ave,"","","","","","","","",""
2020-07-12T04:03:53.180+02:00,1,12,2020-07-12,04:03:53,41.362175,-73.66265,NY,5580,9230,9280,5314,5th Ave,"","","","","","","","",""
2020-07-12T04:03:53.312+02:00,7,76,2020-07-12,04:03:53,41.71873,-79.67757,NY,81830,20670,32600,3029,STILLWELL AVE,"","","","","","","","",""
2020-07-12T04:03:53.478+02:00,6,64,2020-07-12,04:03:53,43.38338,-77.6681,NY,47030,70030,73110,768,Hancock St,"","","","","","","","",""
2020-07-12T04:03:53.646+02:00,7,71,2020-07-12,04:03:53,41.0837,-79.04467,NY,0,0,0,267,5th Ave,"","","","","","","","",""
