timestamp,IdRegion,IdDrone,CurrentDate,CurrentTime,x,y,RegionState,StreetCode1,StreetCode2,StreetCode3,HouseNumber,StreetName,Violation,IdPhoto,Plaque,PlateType,VehicleBodyType,VehicleMake,VehicleColor,ViolationCode,ViolationDescription
2020-07-12T04:14:00.036+02:00,2,24,2020-07-12,04:14:00,43.361374,-73.839935,NY,37930,26630,55330,286,E 93rd St,"","","","","","","","",""
2020-07-12T04:14:00.294+02:00,7,76,2020-07-12,04:14:00,41.576843,-79.79493,NY,17670,0,0,N,E 34th St,"","","","","","","","",""
2020-07-12T04:14:00.514+02:00,2,26,2020-07-12,04:14:00,43.49893,-73.001114,NY,0,0,0,109-13,127th St,"","","","","","","","",""
2020-07-12T04:14:00.739+02:00,3,32,2020-07-12,04:14:00,41.2923,-75.74053,NY,24890,18970,18990,1569,Lexington Ave,"","","","","","","","",""
2020-07-12T04:14:00.962+02:00,2,21,2020-07-12,04:14:00,43.935204,-73.08039,NY,36470,13610,29690,601,W 135th St,"","","","","","","","",""
2020-07-12T04:14:01.221+02:00,4,47,2020-07-12,04:14:01,43.493057,-75.23407,NY,10910,34790,34810,772,9th Ave,"","","","","","","","",""
2020-07-12T04:14:01.479+02:00,1,11,2020-07-12,04:14:01,41.951427,-73.72924,NY,38950,0,0,E,Elm Pl,"","","","","","","","",""
2020-07-12T04:14:02.054+02:00,7,76,2020-07-12,04:14:01,41.114594,-79.67785,NY,0,0,0,65-21,Main St,0,614d23ba-2b34-4978-9a52-d96a1823617d,HKN1588,PAS,SDN,HONDA,GREY,73,null
2020-07-12T04:14:02.289+02:00,3,32,2020-07-12,04:14:02,41.281487,-75.29116,NY,26160,21520,50320,389,E 150th St,"","","","","","","","",""
2020-07-12T04:14:02.473+02:00,6,62,2020-07-12,04:14:02,43.007988,-77.15066,NY,23090,40404,40404,90-18,147th St,"","","","","","","","",""
2020-07-12T04:14:02.665+02:00,4,46,2020-07-12,04:14:02,43.505222,-75.88545,NY,12590,15690,63570,75-37,60th Pl,"","","","","","","","",""
2020-07-12T04:14:02.886+02:00,1,15,2020-07-12,04:14:02,41.17809,-73.80342,NY,17250,10010,12110,446,E 13th St,"","","","","","","","",""
2020-07-12T04:14:03.106+02:00,1,16,2020-07-12,04:14:03,41.04705,-73.8073,NY,10110,31090,17170,136,2nd Ave,"","","","","","","","",""
2020-07-12T04:14:03.342+02:00,7,72,2020-07-12,04:14:03,41.114594,-79.67785,NY,0,0,0,65-21,Main St,"","","","","","","","",""
2020-07-12T04:14:03.886+02:00,3,32,2020-07-12,04:14:03,41.765865,-75.07626,NY,54010,58330,59640,202,Kent St,0,482dce7a-5ff6-4a24-a640-8ad2bce86a8f,HMC4503,PAS,4DSD,FORD,GY,23,23-No Parking (taxi stand)
2020-07-12T04:14:04.093+02:00,7,77,2020-07-12,04:14:04,41.114594,-79.67785,NY,0,0,0,65-21,Main St,"","","","","","","","",""
2020-07-12T04:14:04.361+02:00,1,17,2020-07-12,04:14:04,41.738663,-73.566986,NY,74330,95030,18630,54,Rutledge St,"","","","","","","","",""
2020-07-12T04:14:04.558+02:00,6,67,2020-07-12,04:14:04,43.921852,-77.289894,NY,10810,34190,34210,230,8th Ave,"","","","","","","","",""
2020-07-12T04:14:04.726+02:00,4,44,2020-07-12,04:14:04,43.363434,-75.724396,NY,0,40404,40404,2125,Frederick Douglass B,"","","","","","","","",""
2020-07-12T04:14:05.193+02:00,1,13,2020-07-12,04:14:04,41.837868,-73.153656,NY,73120,27030,27060,2061,Washington Ave,0,c83595bb-dd75-49bf-9714-8f03093ce481,GNT7489,PAS,SUBN,TOYOT,GY,72,null
2020-07-12T04:14:05.388+02:00,2,22,2020-07-12,04:14:05,43.773342,-73.02493,NY,5880,9330,9380,5518,8th Ave,"","","","","","","","",""
2020-07-12T04:14:05.566+02:00,2,26,2020-07-12,04:14:05,43.429996,-73.28344,NY,10210,19350,19370,2212,3rd Ave,"","","","","","","","",""
2020-07-12T04:14:05.742+02:00,1,11,2020-07-12,04:14:05,41.972,-73.36219,NY,27330,73120,11420,496,E 189th St,"","","","","","","","",""
2020-07-12T04:14:05.913+02:00,6,67,2020-07-12,04:14:05,43.260796,-77.99374,NY,0,0,0,41-43,Benham St,"","","","","","","","",""
2020-07-12T04:14:06.105+02:00,6,67,2020-07-12,04:14:06,43.11344,-77.96563,NY,20390,19590,53790,103-12,110th St,"","","","","","","","",""
2020-07-12T04:14:06.540+02:00,3,33,2020-07-12,04:14:06,41.99503,-75.83221,NY,24970,17790,18040,88-19,178th St,0,3fac9534-d893-4395-8667-70e586f665e0,2986097,999,SDN,NISSA,BL,0,null
2020-07-12T04:14:06.756+02:00,1,16,2020-07-12,04:14:06,41.914017,-73.92002,NY,0,0,0,N,E New York Ave,"","","","","","","","",""
2020-07-12T04:14:07.276+02:00,3,32,2020-07-12,04:14:06,41.2923,-75.74053,NY,24890,18970,18990,1569,Lexington Ave,0,a4a7f4e2-e8ec-4820-b7b9-27231d29972c,HAU5689,PAS,SUBN,DODGE,GY,9,null
2020-07-12T04:14:07.453+02:00,6,67,2020-07-12,04:14:07,43.260796,-77.99374,NY,0,0,0,41-43,Benham St,"","","","","","","","",""
2020-07-12T04:14:07.998+02:00,4,46,2020-07-12,04:14:07,43.991524,-75.49599,NY,0,0,0,35-53,95th St,0,9bba2bdb-5952-4cf8-b235-a706c3f8cd28,GYG7094,PAS,SUBN,NISSA,GY,70,70A-Reg. Sticker Expired (NYS)
