timestamp,IdRegion,IdDrone,CurrentDate,CurrentTime,x,y,RegionState,StreetCode1,StreetCode2,StreetCode3,HouseNumber,StreetName,Violation,IdPhoto,Plaque,PlateType,VehicleBodyType,VehicleMake,VehicleColor,ViolationCode,ViolationDescription
2020-07-12T03:56:53.661+02:00,5,52,2020-07-12,03:56:53,41.43257,-77.07615,NY,14630,67530,35730,2027,Avenue U,0,f89b5325-7bf2-4470-a5ad-21b63f7b5016,GCU8668,PAS,4DSD,NISSA,WH,82,82-Unaltered Commerc Vehicle
2020-07-12T03:56:53.785+02:00,6,64,2020-07-12,03:56:53,43.260796,-77.99374,NY,0,0,0,41-43,Benham St,"","","","","","","","",""
2020-07-12T03:56:53.899+02:00,2,21,2020-07-12,03:56:53,43.98903,-73.794266,NY,17230,10410,32645,4,E 12th St,"","","","","","","","",""
2020-07-12T03:56:54.012+02:00,3,37,2020-07-12,03:56:54,41.765865,-75.07626,NY,54010,58330,59640,202,Kent St,"","","","","","","","",""
2020-07-12T03:56:54.137+02:00,3,34,2020-07-12,03:56:54,41.83278,-75.59003,NY,10140,6740,7040,21-25,45th Ave,"","","","","","","","",""
2020-07-12T03:56:54.264+02:00,2,25,2020-07-12,03:56:54,43.773342,-73.02493,NY,5880,9330,9380,5518,8th Ave,"","","","","","","","",""
2020-07-12T03:56:54.399+02:00,7,76,2020-07-12,03:56:54,41.576843,-79.79493,NY,17670,0,0,N,E 34th St,"","","","","","","","",""
2020-07-12T03:56:54.524+02:00,3,34,2020-07-12,03:56:54,41.124928,-75.12195,NY,44990,35710,35730,771,West End Ave,"","","","","","","","",""
2020-07-12T03:56:54.638+02:00,1,15,2020-07-12,03:56:54,41.584595,-73.78567,NY,81830,60330,83630,2943,Stillwell Ave,"","","","","","","","",""
2020-07-12T03:56:54.758+02:00,6,65,2020-07-12,03:56:54,43.985195,-77.08556,NY,35290,11710,13610,205,W 76th St,"","","","","","","","",""
2020-07-12T03:56:54.873+02:00,2,24,2020-07-12,03:56:54,43.773342,-73.02493,NY,5880,9330,9380,5518,8th Ave,"","","","","","","","",""
2020-07-12T03:56:55.000+02:00,7,76,2020-07-12,03:56:54,41.600258,-79.40775,NY,18630,78930,0,null,Bedford Ave,"","","","","","","","",""
2020-07-12T03:56:55.124+02:00,5,54,2020-07-12,03:56:55,41.447113,-77.769516,NY,6240,7340,7390,26-24,18th St,"","","","","","","","",""
2020-07-12T03:56:55.245+02:00,5,57,2020-07-12,03:56:55,41.707153,-77.646126,NY,37510,12010,31190,564,W 188th St,"","","","","","","","",""
2020-07-12T03:56:55.370+02:00,1,15,2020-07-12,03:56:55,41.04705,-73.8073,NY,10110,31090,17170,136,2nd Ave,"","","","","","","","",""
2020-07-12T03:56:55.488+02:00,5,56,2020-07-12,03:56:55,41.40946,-77.482414,NY,42820,29430,27870,3394,Jerome Ave,"","","","","","","","",""
