timestamp,IdRegion,IdDrone,CurrentDate,CurrentTime,x,y,RegionState,StreetCode1,StreetCode2,StreetCode3,HouseNumber,StreetName,Violation,IdPhoto,Plaque,PlateType,VehicleBodyType,VehicleMake,VehicleColor,ViolationCode,ViolationDescription
2020-07-12T04:13:00.229+02:00,5,53,2020-07-12,04:12:59,41.69147,-77.46984,NY,8990,19740,20190,104-41,38th Ave,0,dd5360e4-ae14-4ec3-8ef3-7d5cd3a804a2,GTB8241,PAS,2DSD,MINI,GY,74,74-Missing Display Plate
2020-07-12T04:13:00.461+02:00,5,51,2020-07-12,04:13:00,41.38004,-77.834076,NY,9980,6780,6880,1789,68th St,"","","","","","","","",""
2020-07-12T04:13:00.720+02:00,6,61,2020-07-12,04:13:00,43.686275,-77.26972,NY,0,0,0,null,NB WEBSTER AV. E203,"","","","","","","","",""
2020-07-12T04:13:00.955+02:00,3,37,2020-07-12,04:13:00,41.079456,-75.68804,NY,10910,34850,34870,819,9th Ave,"","","","","","","","",""
2020-07-12T04:13:01.196+02:00,4,42,2020-07-12,04:13:01,43.719753,-75.6734,NY,36330,24690,10610,127,W 128th St,"","","","","","","","",""
2020-07-12T04:13:01.554+02:00,1,16,2020-07-12,04:13:01,41.837868,-73.153656,NY,73120,27030,27060,2061,Washington Ave,"","","","","","","","",""
2020-07-12T04:13:01.788+02:00,1,13,2020-07-12,04:13:01,41.951427,-73.72924,NY,38950,0,0,E,Elm Pl,"","","","","","","","",""
2020-07-12T04:13:02.303+02:00,5,57,2020-07-12,04:13:01,41.63178,-77.66956,NY,39930,81050,94630,891,EUCLID AVE,0,dc3168b2-c4d8-4dab-874d-91381755678f,GFP5820,PAS,SUBN,NS/OT,OTHER,96,null
2020-07-12T04:13:02.484+02:00,3,35,2020-07-12,04:13:02,41.769207,-75.94161,NY,32130,77730,51030,397,DEGRAW ST,"","","","","","","","",""
2020-07-12T04:13:02.970+02:00,4,43,2020-07-12,04:13:02,43.363434,-75.724396,NY,0,40404,40404,2125,Frederick Douglass B,0,a336bc5b-03a7-418b-9057-154d03d9251a,96485MJ,COM,VAN,FORD,WH,56,null
2020-07-12T04:13:03.157+02:00,3,35,2020-07-12,04:13:03,41.5122,-75.47246,NY,36980,14030,14080,1265,E 49th St,"","","","","","","","",""
2020-07-12T04:13:03.345+02:00,7,73,2020-07-12,04:13:03,41.070866,-79.47578,NY,24890,17890,17910,459,Lexington Ave,"","","","","","","","",""
2020-07-12T04:13:03.547+02:00,5,52,2020-07-12,04:13:03,41.707153,-77.646126,NY,37510,12010,31190,564,W 188th St,"","","","","","","","",""
2020-07-12T04:13:03.751+02:00,3,34,2020-07-12,04:13:03,41.13678,-75.33113,NY,18770,24890,10210,156,E 89th St,"","","","","","","","",""
2020-07-12T04:13:04.022+02:00,3,34,2020-07-12,04:13:03,41.213596,-75.485794,NY,49630,30230,0,null,HICKS ST,"","","","","","","","",""
2020-07-12T04:13:04.250+02:00,6,64,2020-07-12,04:13:04,43.51323,-77.84461,NY,17390,10110,10010,352,E 20th St,"","","","","","","","",""
2020-07-12T04:13:04.440+02:00,7,73,2020-07-12,04:13:04,41.114594,-79.67785,NY,0,0,0,65-21,Main St,"","","","","","","","",""
2020-07-12T04:13:04.666+02:00,5,55,2020-07-12,04:13:04,41.974518,-77.826645,NY,12110,17130,31090,121,Avenue A,"","","","","","","","",""
